Topic,Content block,Scene,Scene name,Current copy,Proposed copy,Notes,Source file,Field ID
"Path · Create","Stat beat 1 · stat","8","Stat Beats","7","","","src/lib/sprint3-content.ts (create)","8-stat-beat-1-stat-interest-create"
"Path · Create","Stat beat 1 · sublabel","8","Stat Beats","ranked top 20 in the U.S.","","","src/lib/sprint3-content.ts (create)","8-stat-beat-1-sublabel-interest-create"
"Path · Create","Stat beat 2 · label","8","Stat Beats","arts and design","","","src/lib/sprint3-content.ts (create)","8-stat-beat-2-label-interest-create"
"Path · Create","Stat beat 2 · stat","8","Stat Beats","600+","","","src/lib/sprint3-content.ts (create)","8-stat-beat-2-stat-interest-create"
"Path · Create","Stat beat 2 · sublabel","8","Stat Beats","faculty members","","","src/lib/sprint3-content.ts (create)","8-stat-beat-2-sublabel-interest-create"
"Path · Create","Stat beat 3 · label","8","Stat Beats","arts and design","","","src/lib/sprint3-content.ts (create)","8-stat-beat-3-label-interest-create"
"Path · Create","Stat beat 3 · stat","8","Stat Beats","35","","","src/lib/sprint3-content.ts (create)","8-stat-beat-3-stat-interest-create"
"Path · Create","Stat beat 3 · sublabel","8","Stat Beats","student clubs","","","src/lib/sprint3-content.ts (create)","8-stat-beat-3-sublabel-interest-create"
"Path · Create","Stat beat 4 · label","8","Stat Beats","alumni connections in","","","src/lib/sprint3-content.ts (create)","8-stat-beat-4-label-interest-create"
"Path · Create","Stat beat 4 · stat","8","Stat Beats","38,000+","","","src/lib/sprint3-content.ts (create)","8-stat-beat-4-stat-interest-create"
"Path · Create","Stat beat 4 · sublabel","8","Stat Beats","the arts and design","","","src/lib/sprint3-content.ts (create)","8-stat-beat-4-sublabel-interest-create"
"Path · Create","Experience 1 · description","9","Real Experiences","Planar virtual production technology — the same used in The Mandalorian and Dune — available to ASU film students.","","","src/lib/sprint3-content.ts (create)","9-experience-1-description-interest-create"
"Path · Create","Experience 1 · headline","9","Real Experiences","From superhero films to VR games.","","","src/lib/sprint3-content.ts (create)","9-experience-1-headline-interest-create"
"Path · Create","Experience 1 · imageAlt","9","Real Experiences","Film and media production studio","","","src/lib/sprint3-content.ts (create)","9-experience-1-imagealt-interest-create"
"Path · Create","Experience 1 · imageSrc","9","Real Experiences","https://images.unsplash.com/photo-1514525253161-7a46d19cd819?auto=format&fit=crop&w=1600&q=80","","","src/lib/sprint3-content.ts (create)","9-experience-1-imagesrc-interest-create"
"Path · Create","Experience 1 · program","9","Real Experiences","MIX Center · Mesa","","","src/lib/sprint3-content.ts (create)","9-experience-1-program-interest-create"
"Path · Create","Experience 2 · description","9","Real Experiences","Gallery shows, film festivals, client projects — your work goes public while you're still a student.","","","src/lib/sprint3-content.ts (create)","9-experience-2-description-interest-create"
"Path · Create","Experience 2 · headline","9","Real Experiences","Portfolio before diploma.","","","src/lib/sprint3-content.ts (create)","9-experience-2-headline-interest-create"
"Path · Create","Experience 2 · imageAlt","9","Real Experiences","Art gallery exhibition","","","src/lib/sprint3-content.ts (create)","9-experience-2-imagealt-interest-create"
"Path · Create","Experience 2 · imageSrc","9","Real Experiences","https://images.unsplash.com/photo-1499781350541-7783f3095d63?auto=format&fit=crop&w=1600&q=80","","","src/lib/sprint3-content.ts (create)","9-experience-2-imagesrc-interest-create"
"Path · Create","Experience 2 · program","9","Real Experiences","Herberger Institute","","","src/lib/sprint3-content.ts (create)","9-experience-2-program-interest-create"
"Path · Create","Experience 3 · description","9","Real Experiences","Downtown LA — Fashion District, studios, and professional opportunities in film, media, and virtual reality.","","","src/lib/sprint3-content.ts (create)","9-experience-3-description-interest-create"
"Path · Create","Experience 3 · headline","9","Real Experiences","Steps from the film industry.","","","src/lib/sprint3-content.ts (create)","9-experience-3-headline-interest-create"
"Path · Create","Experience 3 · imageAlt","9","Real Experiences","Creative industry workspace in Los Angeles","","","src/lib/sprint3-content.ts (create)","9-experience-3-imagealt-interest-create"
"Path · Create","Experience 3 · imageSrc","9","Real Experiences","https://images.unsplash.com/photo-1497366216548-37526070297c?auto=format&fit=crop&w=1600&q=80","","","src/lib/sprint3-content.ts (create)","9-experience-3-imagesrc-interest-create"
"Path · Create","Experience 3 · program","9","Real Experiences","ASU California Center","","","src/lib/sprint3-content.ts (create)","9-experience-3-program-interest-create"
"Path · Create","Belonging · chapter","10","You Belong","03.","","","src/lib/sprint3-content.ts (create)","10-belonging-chapter-interest-create"
"Path · Create","Belonging · emphasis","10","You Belong","stage.","","","src/lib/sprint3-content.ts (create)","10-belonging-emphasis-interest-create"
"Path · Create","Belonging · headline","10","You Belong","deserve a","","","src/lib/sprint3-content.ts (create)","10-belonging-headline-interest-create"
"Path · Create","Belonging · imageAlt","10","You Belong","Artist at work","","","src/lib/sprint3-content.ts (create)","10-belonging-imagealt-interest-create"
"Path · Create","Belonging · imageSrc","10","You Belong","https://images.unsplash.com/photo-1460661419201-fd4cecdf8a8b?auto=format&fit=crop&w=2400&q=80","","","src/lib/sprint3-content.ts (create)","10-belonging-imagesrc-interest-create"
"Path · Create","Belonging · preline","10","You Belong","Creators like you —","","","src/lib/sprint3-content.ts (create)","10-belonging-preline-interest-create"
"Path · Create","Belonging · subline","10","You Belong","Not a syllabus. A studio. A screen. A story only you can tell.","","","src/lib/sprint3-content.ts (create)","10-belonging-subline-interest-create"
"Path · Create","Snapshot theme headline · emphasis","16","Future Snapshot","creators.","","","src/lib/snapshot.ts","16-snapshot-theme-headline-emphasis-interest-create"
"Path · Create","Snapshot theme headline · headline","16","Future Snapshot","Designed for","","","src/lib/snapshot.ts","16-snapshot-theme-headline-headline-interest-create"
"Path · Change the world","Mirror · emphasis","4","Personalized Mirror","change things.","","","src/lib/personalization.ts","4-mirror-emphasis-interest-change-world"
"Path · Change the world","Mirror · headline","4","Personalized Mirror","the pull to","","","src/lib/personalization.ts","4-mirror-headline-interest-change-world"
"Path · Change the world","Mirror · imageAlt","4","Personalized Mirror","Activists raising hands together","","","src/lib/personalization.ts","4-mirror-imagealt-interest-change-world"
"Path · Change the world","Mirror · imageSrc","4","Personalized Mirror","https://images.unsplash.com/photo-1529156069898-49953e39b3ac?auto=format&fit=crop&w=2400&q=80","","","src/lib/personalization.ts","4-mirror-imagesrc-interest-change-world"
"Path · Change the world","Mirror · preline","4","Personalized Mirror","You feel it —","","","src/lib/personalization.ts","4-mirror-preline-interest-change-world"
"Path · Change the world","Mirror · subline","4","Personalized Mirror","Justice, equity, impact. You don't want to adapt to the world — you want to reshape it.","","","src/lib/personalization.ts","4-mirror-subline-interest-change-world"
"Path · Change the world","Path 1 · description","5","Path Reveal","School of Public Affairs, sustainability law, and civic engagement programs with real reach.","","","src/lib/personalization.ts","5-path-1-description-interest-change-world"
"Path · Change the world","Path 1 · imageAlt","5","Path Reveal","Government and civic building","","","src/lib/personalization.ts","5-path-1-imagealt-interest-change-world"
"Path · Change the world","Path 1 · imageSrc","5","Path Reveal","https://images.unsplash.com/photo-1529107386315-e1a2ed48a620?auto=format&fit=crop&w=1600&q=80","","","src/lib/personalization.ts","5-path-1-imagesrc-interest-change-world"
"Path · Change the world","Path 1 · title","5","Path Reveal","Policy that matters","","","src/lib/personalization.ts","5-path-1-title-interest-change-world"
"Path · Change the world","Path 2 · description","5","Path Reveal","Study abroad, Peace Corps prep, and international development — think beyond borders.","","","src/lib/personalization.ts","5-path-2-description-interest-change-world"
"Path · Change the world","Path 2 · imageAlt","5","Path Reveal","Global community gathering","","","src/lib/personalization.ts","5-path-2-imagealt-interest-change-world"
"Path · Change the world","Path 2 · imageSrc","5","Path Reveal","https://images.unsplash.com/photo-1488523789244-0d3859664576?auto=format&fit=crop&w=1600&q=80","","","src/lib/personalization.ts","5-path-2-imagesrc-interest-change-world"
"Path · Change the world","Path 2 · title","5","Path Reveal","Global impact","","","src/lib/personalization.ts","5-path-2-title-interest-change-world"
"Path · Change the world","Path 3 · description","5","Path Reveal","Solar research, urban planning, and green initiatives — ASU leads in sustainability.","","","src/lib/personalization.ts","5-path-3-description-interest-change-world"
"Path · Change the world","Path 3 · imageAlt","5","Path Reveal","Solar panels and sustainable campus","","","src/lib/personalization.ts","5-path-3-imagealt-interest-change-world"
"Path · Change the world","Path 3 · imageSrc","5","Path Reveal","https://images.unsplash.com/photo-1473341304170-971dccb5acae?auto=format&fit=crop&w=1600&q=80","","","src/lib/personalization.ts","5-path-3-imagesrc-interest-change-world"
"Path · Change the world","Path 3 · title","5","Path Reveal","Sustainability in action","","","src/lib/personalization.ts","5-path-3-title-interest-change-world"
"Path · Change the world","Momentum · headline","6","Momentum","The world needs","","","src/lib/personalization.ts","6-momentum-headline-interest-change-world"
"Path · Change the world","Momentum · imageAlt","6","Momentum","Community organizing and social impact","","","src/lib/personalization.ts","6-momentum-imagealt-interest-change-world"
"Path · Change the world","Momentum · imageSrc","6","Momentum","https://images.unsplash.com/photo-1469571486292-0ba58a3f068b?auto=format&fit=crop&w=2400&q=80","","","src/lib/personalization.ts","6-momentum-imagesrc-interest-change-world"
"Path · Change the world","Momentum · stat","6","Momentum","#1","","","src/lib/personalization.ts","6-momentum-stat-interest-change-world"
"Path · Change the world","Momentum · statLabel","6","Momentum","in the U.S. for sustainability","","","src/lib/personalization.ts","6-momentum-statlabel-interest-change-world"
"Path · Change the world","Momentum · subline","6","Momentum","people who refuse to accept it as-is.","","","src/lib/personalization.ts","6-momentum-subline-interest-change-world"
"Path · Change the world","Student voice · context","7","Student Voice","CEO · nonprofit serving adults with disabilities","","","src/lib/sprint3-content.ts (change-world)","7-student-voice-context-interest-change-world"
"Path · Change the world","Student voice · imageAlt","7","Student Voice","Leader addressing a community","","","src/lib/sprint3-content.ts (change-world)","7-student-voice-imagealt-interest-change-world"
"Path · Change the world","Student voice · imageSrc","7","Student Voice","https://images.unsplash.com/photo-1529156069898-49953e39b3ac?auto=format&fit=crop&w=2400&q=80","","","src/lib/sprint3-content.ts (change-world)","7-student-voice-imagesrc-interest-change-world"
